:END_ID(node),:START_ID(node),:TYPE,name
146,1390,星座,星座
1390,146,干员代号,干员代号
48,1390,诞生月,诞生月
1390,48,干员代号,干员代号
527,1390,诞生地,诞生地
1390,527,干员代号,干员代号
1394,1390,种族,种族
1390,1394,干员代号,干员代号
296,1390,身高,身高
1390,296,干员代号,干员代号
12,1390,物理强度,物理强度
1390,12,干员代号,干员代号
609,1390,战场机动,战场机动
1390,609,干员代号,干员代号
14,1390,生理耐受,生理耐受
1390,14,干员代号,干员代号
15,1390,战术规划,战术规划
1390,15,干员代号,干员代号
16,1390,战斗技巧,战斗技巧
1390,16,干员代号,干员代号
174,1390,源石技艺适应性,源石技艺适应性
1390,174,干员代号,干员代号
124,1390,是否感染,是否感染
1390,124,干员代号,干员代号
458,1390,体细胞与源石融合率,体细胞与源石融合率
1390,458,干员代号,干员代号
816,1390,血液源石结晶密度,血液源石结晶密度
1390,816,干员代号,干员代号
1395,1390,信物,信物
1390,1395,干员代号,干员代号
336,1390,职业,职业
1390,336,干员代号,干员代号
24,1390,作战范围,作战范围
1390,24,干员代号,干员代号
30,1390,再部署时长,再部署时长
1390,30,干员代号,干员代号
302,1390,初始费用,初始费用
1390,302,干员代号,干员代号
303,1390,最终费用,最终费用
1390,303,干员代号,干员代号
33,1390,最大阻挡数,最大阻挡数
1390,33,干员代号,干员代号
343,1390,攻击速度,攻击速度
1390,343,干员代号,干员代号
1396,1390,生命上限,生命上限
1390,1396,干员代号,干员代号
1397,1390,攻击力,攻击力
1390,1397,干员代号,干员代号
1338,1390,防御力,防御力
1390,1338,干员代号,干员代号
286,1390,法术抗性,法术抗性
1390,286,干员代号,干员代号
208,1390,星级,星级
1390,208,干员代号,干员代号
40,1390,限定情况,限定情况
1390,40,干员代号,干员代号
1398,1390,上线时间,上线时间
1390,1398,干员代号,干员代号
1127,1390,特性,特性
1390,1127,特性,特性
339,1390,特性,特性
1390,339,特性,特性
61,1390,能力标签,能力标签
1390,61,能力标签,能力标签
1126,1390,能力标签,能力标签
1390,1126,能力标签,能力标签
530,1390,活跃领域,活跃领域
1390,530,活跃领域,活跃领域
29,1390,潜能,潜能
1390,29,潜能,潜能
340,1390,潜能,潜能
1390,340,潜能,潜能
27,1390,潜能,潜能
1390,27,潜能,潜能
1400,1399,英文代号,英文代号
1399,1400,干员代号,干员代号
1401,1399,日文代号,日文代号
1399,1401,干员代号,干员代号
1399,441,绘制,绘制
441,1399,绘制者,绘制者
1399,1402,配音,配音
1402,1399,配音者,配音者
116,1399,性别,性别
1399,116,干员代号,干员代号
656,1399,星座,星座
1399,656,干员代号,干员代号
443,1399,诞生月,诞生月
1399,443,干员代号,干员代号
1403,1399,诞生地,诞生地
1399,1403,干员代号,干员代号
1404,1399,种族,种族
1399,1404,干员代号,干员代号
367,1399,身高,身高
1399,367,干员代号,干员代号
12,1399,物理强度,物理强度
1399,12,干员代号,干员代号
120,1399,战场机动,战场机动
1399,120,干员代号,干员代号
14,1399,生理耐受,生理耐受
1399,14,干员代号,干员代号
15,1399,战术规划,战术规划
1399,15,干员代号,干员代号
16,1399,战斗技巧,战斗技巧
1399,16,干员代号,干员代号
174,1399,源石技艺适应性,源石技艺适应性
1399,174,干员代号,干员代号
18,1399,是否感染,是否感染
1399,18,干员代号,干员代号
19,1399,体细胞与源石融合率,体细胞与源石融合率
1399,19,干员代号,干员代号
215,1399,血液源石结晶密度,血液源石结晶密度
1399,215,干员代号,干员代号
1405,1399,信物,信物
1399,1405,干员代号,干员代号
336,1399,职业,职业
1399,336,干员代号,干员代号
24,1399,作战范围,作战范围
1399,24,干员代号,干员代号
30,1399,再部署时长,再部署时长
1399,30,干员代号,干员代号
659,1399,初始费用,初始费用
1399,659,干员代号,干员代号
591,1399,最终费用,最终费用
1399,591,干员代号,干员代号
33,1399,最大阻挡数,最大阻挡数
1399,33,干员代号,干员代号
222,1399,攻击速度,攻击速度
1399,222,干员代号,干员代号
1407,1399,生命上限,生命上限
1399,1407,干员代号,干员代号
1365,1399,攻击力,攻击力
1399,1365,干员代号,干员代号
1408,1399,防御力,防御力
1399,1408,干员代号,干员代号
71,1399,法术抗性,法术抗性
1399,71,干员代号,干员代号
208,1399,星级,星级
1399,208,干员代号,干员代号
40,1399,限定情况,限定情况
1399,40,干员代号,干员代号
41,1399,上线时间,上线时间
1399,41,干员代号,干员代号
1406,1399,特性,特性
1399,1406,特性,特性
61,1399,能力标签,能力标签
1399,61,能力标签,能力标签
84,1399,能力标签,能力标签
1399,84,能力标签,能力标签
446,1399,活跃领域,活跃领域
1399,446,活跃领域,活跃领域
447,1399,活跃领域,活跃领域
1399,447,活跃领域,活跃领域
29,1399,潜能,潜能
1399,29,潜能,潜能
158,1399,潜能,潜能
1399,158,潜能,潜能
27,1399,潜能,潜能
1399,27,潜能,潜能
1410,1409,英文代号,英文代号
1409,1410,干员代号,干员代号
1409,920,绘制,绘制
920,1409,绘制者,绘制者
1409,1411,配音,配音
1411,1409,配音者,配音者
116,1409,性别,性别
1409,116,干员代号,干员代号
292,1409,星座,星座
1409,292,干员代号,干员代号
293,1409,诞生月,诞生月
1409,293,干员代号,干员代号
690,1409,诞生地,诞生地
1409,690,干员代号,干员代号
213,1409,种族,种族
1409,213,干员代号,干员代号
1412,1409,身高,身高
1409,1412,干员代号,干员代号
12,1409,物理强度,物理强度
1409,12,干员代号,干员代号
13,1409,战场机动,战场机动
1409,13,干员代号,干员代号
14,1409,生理耐受,生理耐受
1409,14,干员代号,干员代号
15,1409,战术规划,战术规划
1409,15,干员代号,干员代号
123,1409,战斗技巧,战斗技巧
1409,123,干员代号,干员代号
17,1409,源石技艺适应性,源石技艺适应性
1409,17,干员代号,干员代号
18,1409,是否感染,是否感染
1409,18,干员代号,干员代号
19,1409,体细胞与源石融合率,体细胞与源石融合率
1409,19,干员代号,干员代号
215,1409,血液源石结晶密度,血液源石结晶密度
1409,215,干员代号,干员代号
1413,1409,信物,信物
1409,1413,干员代号,干员代号
128,1409,职业,职业
1409,128,干员代号,干员代号
24,1409,作战范围,作战范围
1409,24,干员代号,干员代号
30,1409,再部署时长,再部署时长
1409,30,干员代号,干员代号
545,1409,初始费用,初始费用
1409,545,干员代号,干员代号
546,1409,最终费用,最终费用
1409,546,干员代号,干员代号
33,1409,最大阻挡数,最大阻挡数
1409,33,干员代号,干员代号
222,1409,攻击速度,攻击速度
1409,222,干员代号,干员代号
613,1409,生命上限,生命上限
1409,613,干员代号,干员代号
506,1409,攻击力,攻击力
1409,506,干员代号,干员代号
1414,1409,防御力,防御力
1409,1414,干员代号,干员代号
71,1409,法术抗性,法术抗性
1409,71,干员代号,干员代号
139,1409,星级,星级
1409,139,干员代号,干员代号
40,1409,限定情况,限定情况
1409,40,干员代号,干员代号
1309,1409,上线时间,上线时间
1409,1309,干员代号,干员代号
301,1409,特性,特性
1409,301,特性,特性
130,1409,能力标签,能力标签
1409,130,能力标签,能力标签
701,1409,活跃领域,活跃领域
1409,701,活跃领域,活跃领域
28,1409,潜能,潜能
1409,28,潜能,潜能
29,1409,潜能,潜能
1409,29,潜能,潜能
27,1409,潜能,潜能
1409,27,潜能,潜能
1416,1415,英文代号,英文代号
1415,1416,干员代号,干员代号
1417,1415,日文代号,日文代号
1415,1417,干员代号,干员代号
1415,230,绘制,绘制
230,1415,绘制者,绘制者
1415,871,配音,配音
871,1415,配音者,配音者
116,1415,性别,性别
1415,116,干员代号,干员代号
232,1415,星座,星座
1415,232,干员代号,干员代号
233,1415,诞生月,诞生月
1415,233,干员代号,干员代号
191,1415,诞生地,诞生地
1415,191,干员代号,干员代号
192,1415,种族,种族
1415,192,干员代号,干员代号
251,1415,身高,身高
1415,251,干员代号,干员代号
12,1415,物理强度,物理强度
1415,12,干员代号,干员代号
13,1415,战场机动,战场机动
1415,13,干员代号,干员代号
14,1415,生理耐受,生理耐受
1415,14,干员代号,干员代号
15,1415,战术规划,战术规划
1415,15,干员代号,干员代号
16,1415,战斗技巧,战斗技巧
1415,16,干员代号,干员代号
17,1415,源石技艺适应性,源石技艺适应性
1415,17,干员代号,干员代号
124,1415,是否感染,是否感染
1415,124,干员代号,干员代号
252,1415,体细胞与源石融合率,体细胞与源石融合率
1415,252,干员代号,干员代号
471,1415,血液源石结晶密度,血液源石结晶密度
1415,471,干员代号,干员代号
1418,1415,信物,信物
1415,1418,干员代号,干员代号
128,1415,职业,职业
1415,128,干员代号,干员代号
24,1415,作战范围,作战范围
1415,24,干员代号,干员代号
30,1415,再部署时长,再部署时长
1415,30,干员代号,干员代号
1379,1415,初始费用,初始费用
1415,1379,干员代号,干员代号
789,1415,最终费用,最终费用
1415,789,干员代号,干员代号
33,1415,最大阻挡数,最大阻挡数
1415,33,干员代号,干员代号
135,1415,攻击速度,攻击速度
1415,135,干员代号,干员代号
1419,1415,生命上限,生命上限
1415,1419,干员代号,干员代号
1420,1415,攻击力,攻击力
1415,1420,干员代号,干员代号
1421,1415,防御力,防御力
1415,1421,干员代号,干员代号
71,1415,法术抗性,法术抗性
1415,71,干员代号,干员代号
307,1415,星级,星级
1415,307,干员代号,干员代号
40,1415,限定情况,限定情况
1415,40,干员代号,干员代号
1422,1415,上线时间,上线时间
1415,1422,干员代号,干员代号
132,1415,特性,特性
1415,132,特性,特性
278,1415,能力标签,能力标签
1415,278,能力标签,能力标签
23,1415,活跃领域,活跃领域
1415,23,活跃领域,活跃领域
893,1415,活跃领域,活跃领域
1415,893,活跃领域,活跃领域
28,1415,潜能,潜能
1415,28,潜能,潜能
29,1415,潜能,潜能
1415,29,潜能,潜能
27,1415,潜能,潜能
1415,27,潜能,潜能
1424,1423,英文代号,英文代号
1423,1424,干员代号,干员代号
1425,1423,日文代号,日文代号
1423,1425,干员代号,干员代号
1423,290,绘制,绘制
290,1423,绘制者,绘制者
1423,1354,配音,配音
1354,1423,配音者,配音者
116,1423,性别,性别
1423,116,干员代号,干员代号
7,1423,星座,星座
1423,7,干员代号,干员代号
8,1423,诞生月,诞生月
1423,8,干员代号,干员代号
352,1423,诞生地,诞生地
1423,352,干员代号,干员代号
353,1423,种族,种族
1423,353,干员代号,干员代号
296,1423,身高,身高
1423,296,干员代号,干员代号
194,1423,物理强度,物理强度
1423,194,干员代号,干员代号
120,1423,战场机动,战场机动
1423,120,干员代号,干员代号
121,1423,生理耐受,生理耐受
1423,121,干员代号,干员代号
15,1423,战术规划,战术规划
1423,15,干员代号,干员代号
16,1423,战斗技巧,战斗技巧
1423,16,干员代号,干员代号
17,1423,源石技艺适应性,源石技艺适应性
1423,17,干员代号,干员代号
124,1423,是否感染,是否感染
1423,124,干员代号,干员代号
297,1423,体细胞与源石融合率,体细胞与源石融合率
1423,297,干员代号,干员代号
816,1423,血液源石结晶密度,血液源石结晶密度
1423,816,干员代号,干员代号
1426,1423,信物,信物
1423,1426,干员代号,干员代号
196,1423,职业,职业
1423,196,干员代号,干员代号
60,1423,作战范围,作战范围
1423,60,干员代号,干员代号
30,1423,再部署时长,再部署时长
1423,30,干员代号,干员代号
407,1423,初始费用,初始费用
1423,407,干员代号,干员代号
408,1423,最终费用,最终费用
1423,408,干员代号,干员代号
203,1423,最大阻挡数,最大阻挡数
1423,203,干员代号,干员代号
204,1423,攻击速度,攻击速度
1423,204,干员代号,干员代号
1427,1423,生命上限,生命上限
1423,1427,干员代号,干员代号
1428,1423,攻击力,攻击力
1423,1428,干员代号,干员代号
1429,1423,防御力,防御力
1423,1429,干员代号,干员代号
71,1423,法术抗性,法术抗性
1423,71,干员代号,干员代号
307,1423,星级,星级
1423,307,干员代号,干员代号
40,1423,限定情况,限定情况
1423,40,干员代号,干员代号
41,1423,上线时间,上线时间
1423,41,干员代号,干员代号
406,1423,特性,特性
1423,406,特性,特性
198,1423,能力标签,能力标签
1423,198,能力标签,能力标签
23,1423,活跃领域,活跃领域
1423,23,活跃领域,活跃领域
300,1423,活跃领域,活跃领域
1423,300,活跃领域,活跃领域
29,1423,潜能,潜能
1423,29,潜能,潜能
200,1423,潜能,潜能
1423,200,潜能,潜能
27,1423,潜能,潜能
1423,27,潜能,潜能
1431,1430,英文代号,英文代号
1430,1431,干员代号,干员代号
1430,1312,绘制,绘制
1312,1430,绘制者,绘制者
1430,1432,配音,配音
1432,1430,配音者,配音者
116,1430,性别,性别
1430,116,干员代号,干员代号
7,1430,星座,星座
1430,7,干员代号,干员代号
8,1430,诞生月,诞生月
1430,8,干员代号,干员代号
679,1430,诞生地,诞生地
1430,679,干员代号,干员代号
680,1430,种族,种族
1430,680,干员代号,干员代号
891,1430,身高,身高
1430,891,干员代号,干员代号
12,1430,物理强度,物理强度
1430,12,干员代号,干员代号
120,1430,战场机动,战场机动
1430,120,干员代号,干员代号
610,1430,生理耐受,生理耐受
1430,610,干员代号,干员代号
15,1430,战术规划,战术规划
1430,15,干员代号,干员代号
16,1430,战斗技巧,战斗技巧
1430,16,干员代号,干员代号
17,1430,源石技艺适应性,源石技艺适应性
1430,17,干员代号,干员代号
18,1430,是否感染,是否感染
1430,18,干员代号,干员代号
19,1430,体细胞与源石融合率,体细胞与源石融合率
1430,19,干员代号,干员代号
314,1430,血液源石结晶密度,血液源石结晶密度
1430,314,干员代号,干员代号
1433,1430,信物,信物
1430,1433,干员代号,干员代号
83,1430,职业,职业
1430,83,干员代号,干员代号
24,1430,作战范围,作战范围
1430,24,干员代号,干员代号
30,1430,再部署时长,再部署时长
